date,center,city,volunteer,subject,students_present,homework_given,pt_done,prayer_done,extra_activity
2024-10-24,Bangalore-07,Bangalore,Anita Desai,Maths,21,False,False,True,True
2024-10-24,Bangalore-07,Bangalore,Vikram Singh,GK,21,False,True,False,True
2024-10-24,Bangalore-07,Bangalore,Vikram Singh,Language,21,False,False,True,False
2024-10-25,Pune-01,Pune,Anita Desai,GK,31,True,True,False,False
2024-10-25,Pune-01,Pune,Anita Desai,English,31,True,False,True,False
2024-10-25,Pune-12,Pune,Rajesh Sharma,GK,29,True,False,True,False
2024-10-25,Pune-12,Pune,Suresh Kumar,GK,29,True,True,False,False
2024-10-25,Pune-12,Pune,Suresh Kumar,Language,29,True,False,False,False
2024-10-25,Mumbai-03,Mumbai,Anita Desai,English,15,True,False,True,False
2024-10-25,Mumbai-03,Mumbai,Vikram Singh,Language,15,False,True,False,False
2024-10-25,Mumbai-03,Mumbai,Vikram Singh,Language,15,True,True,True,False
2024-10-25,Delhi-05,Delhi,Suresh Kumar,Maths,22,True,True,False,False
2024-10-25,Delhi-05,Delhi,Rajesh Sharma,GK,22,True,True,True,True
2024-10-25,Bangalore-07,Bangalore,Suresh Kumar,Language,16,False,False,False,False
2024-10-25,Bangalore-07,Bangalore,Anita Desai,English,16,True,False,True,True
2024-10-26,Pune-01,Pune,Anita Desai,Language,28,True,False,True,False
2024-10-26,Pune-01,Pune,Rajesh Sharma,English,28,False,True,False,False
2024-10-26,Pune-12,Pune,Anita Desai,GK,30,False,False,False,False
2024-10-26,Pune-12,Pune,Suresh Kumar,Maths,30,True,False,False,True
2024-10-26,Pune-12,Pune,Suresh Kumar,Maths,30,False,False,True,False
2024-10-26,Pune-12,Pune,Suresh Kumar,Maths,30,False,False,True,True
2024-10-26,Mumbai-03,Mumbai,Suresh Kumar,GK,33,True,False,True,False
2024-10-26,Delhi-05,Delhi,Meena Patel,Maths,18,True,False,False,True
2024-10-27,Pune-01,Pune,Meena Patel,GK,20,True,False,False,True
2024-10-27,Mumbai-03,Mumbai,Meena Patel,Language,27,True,True,False,False
2024-10-27,Mumbai-03,Mumbai,Rajesh Sharma,English,27,True,False,True,False
2024-10-27,Mumbai-03,Mumbai,Vikram Singh,English,27,True,False,False,False
2024-10-27,Delhi-05,Delhi,Vikram Singh,GK,22,True,False,False,True
2024-10-27,Delhi-05,Delhi,Suresh Kumar,GK,22,True,False,False,False
2024-10-27,Delhi-05,Delhi,Vikram Singh,Maths,22,False,False,False,False
2024-10-27,Bangalore-07,Bangalore,Vikram Singh,Maths,28,True,False,True,False
2024-10-27,Bangalore-07,Bangalore,Rajesh Sharma,Maths,28,False,False,True,True
2024-10-27,Bangalore-07,Bangalore,Meena Patel,Maths,28,False,True,True,False
2024-10-27,Bangalore-07,Bangalore,Suresh Kumar,English,28,True,True,True,False
2024-10-28,Pune-12,Pune,Suresh Kumar,English,21,False,False,True,False
2024-10-28,Pune-12,Pune,Meena Patel,English,21,False,False,True,False
2024-10-28,Delhi-05,Delhi,Anita Desai,GK,18,True,False,False,False
2024-10-28,Delhi-05,Delhi,Rajesh Sharma,English,18,True,False,True,False
2024-10-28,Delhi-05,Delhi,Suresh Kumar,Maths,18,True,False,False,False
2024-10-28,Bangalore-07,Bangalore,Suresh Kumar,Language,28,True,False,True,False
2024-10-29,Pune-01,Pune,Anita Desai,Language,25,True,False,True,False
2024-10-29,Pune-01,Pune,Suresh Kumar,Language,25,True,False,True,False
2024-10-29,Pune-01,Pune,Suresh Kumar,Language,25,False,True,False,False
2024-10-29,Pune-12,Pune,Rajesh Sharma,Maths,16,False,False,True,False
2024-10-29,Pune-12,Pune,Suresh Kumar,Language,16,True,True,True,True
2024-10-29,Mumbai-03,Mumbai,Vikram Singh,English,34,True,False,False,False
2024-10-29,Mumbai-03,Mumbai,Rajesh Sharma,English,34,True,False,True,True
2024-10-29,Delhi-05,Delhi,Meena Patel,GK,37,True,False,True,False
2024-10-29,Delhi-05,Delhi,Meena Patel,English,37,True,False,True,True
2024-10-29,Delhi-05,Delhi,Vikram Singh,GK,37,True,False,False,False
2024-10-29,Bangalore-07,Bangalore,Meena Patel,Maths,17,True,False,False,False
2024-10-29,Bangalore-07,Bangalore,Vikram Singh,English,17,False,False,False,True
2024-10-30,Pune-12,Pune,Anita Desai,Language,15,False,False,False,True
2024-10-30,Pune-12,Pune,Rajesh Sharma,GK,15,True,True,False,False
2024-10-30,Pune-12,Pune,Suresh Kumar,Language,15,True,False,False,True
2024-10-30,Mumbai-03,Mumbai,Meena Patel,Language,29,True,False,False,True
2024-10-30,Mumbai-03,Mumbai,Anita Desai,Maths,29,True,False,False,True
2024-10-30,Mumbai-03,Mumbai,Meena Patel,GK,29,True,True,False,False
2024-10-30,Delhi-05,Delhi,Suresh Kumar,Maths,33,True,False,False,False
2024-10-30,Bangalore-07,Bangalore,Vikram Singh,English,24,True,False,True,False
2024-10-30,Bangalore-07,Bangalore,Rajesh Sharma,Language,24,True,False,False,False
2024-10-31,Pune-01,Pune,Suresh Kumar,GK,16,True,False,False,False
2024-10-31,Pune-01,Pune,Rajesh Sharma,GK,16,True,True,True,True
2024-10-31,Pune-12,Pune,Rajesh Sharma,English,36,True,False,True,False
2024-10-31,Delhi-05,Delhi,Anita Desai,English,18,True,False,True,False
2024-10-31,Delhi-05,Delhi,Anita Desai,English,18,True,False,True,True
2024-10-31,Delhi-05,Delhi,Vikram Singh,Maths,18,True,True,False,True
2024-10-31,Delhi-05,Delhi,Rajesh Sharma,GK,18,False,True,False,False
2024-10-31,Bangalore-07,Bangalore,Anita Desai,English,15,True,False,False,False
2024-11-01,Pune-01,Pune,Rajesh Sharma,English,23,False,True,True,False
2024-11-01,Pune-01,Pune,Rajesh Sharma,English,23,True,False,True,False
2024-11-01,Pune-01,Pune,Vikram Singh,English,23,False,True,False,False
2024-11-01,Pune-01,Pune,Rajesh Sharma,Maths,23,True,True,True,False
2024-11-01,Pune-12,Pune,Anita Desai,English,31,True,False,False,False
2024-11-01,Pune-12,Pune,Vikram Singh,Language,31,True,False,False,False
2024-11-01,Pune-12,Pune,Anita Desai,Maths,31,True,False,True,False
2024-11-01,Mumbai-03,Mumbai,Suresh Kumar,Maths,19,True,True,False,False
2024-11-01,Mumbai-03,Mumbai,Vikram Singh,Maths,19,True,True,False,True
2024-11-01,Mumbai-03,Mumbai,Vikram Singh,Language,19,True,True,True,False
2024-11-01,Mumbai-03,Mumbai,Suresh Kumar,Language,19,True,True,False,False
2024-11-01,Delhi-05,Delhi,Rajesh Sharma,Maths,16,True,True,False,True
2024-11-01,Delhi-05,Delhi,Vikram Singh,Maths,16,True,True,False,True
2024-11-01,Delhi-05,Delhi,Vikram Singh,GK,16,True,False,True,False
2024-11-01,Bangalore-07,Bangalore,Vikram Singh,Maths,20,True,True,True,False
2024-11-01,Bangalore-07,Bangalore,Suresh Kumar,English,20,True,True,False,True
2024-11-02,Pune-01,Pune,Meena Patel,English,33,True,True,False,False
2024-11-02,Pune-01,Pune,Suresh Kumar,GK,33,True,False,True,True
2024-11-02,Pune-01,Pune,Rajesh Sharma,English,33,False,False,False,False
2024-11-02,Mumbai-03,Mumbai,Vikram Singh,Maths,39,True,False,False,False
2024-11-02,Mumbai-03,Mumbai,Vikram Singh,Language,39,False,False,True,False
2024-11-02,Mumbai-03,Mumbai,Rajesh Sharma,English,39,False,True,False,True
2024-11-02,Bangalore-07,Bangalore,Vikram Singh,Maths,17,True,True,True,True
2024-11-02,Bangalore-07,Bangalore,Vikram Singh,Maths,17,True,False,False,False
2024-11-03,Pune-01,Pune,Meena Patel,English,37,True,True,False,False
2024-11-03,Mumbai-03,Mumbai,Anita Desai,Language,30,True,False,False,False
2024-11-03,Mumbai-03,Mumbai,Meena Patel,Maths,30,False,True,False,True
2024-11-03,Delhi-05,Delhi,Vikram Singh,English,32,True,True,True,True
2024-11-03,Delhi-05,Delhi,Rajesh Sharma,GK,32,False,True,False,False
2024-11-03,Bangalore-07,Bangalore,Rajesh Sharma,Language,32,False,True,True,False
2024-11-03,Bangalore-07,Bangalore,Suresh Kumar,Maths,32,True,True,True,True
2024-11-03,Bangalore-07,Bangalore,Anita Desai,Language,32,True,False,False,False
2024-11-03,Bangalore-07,Bangalore,Rajesh Sharma,GK,32,True,True,True,False
2024-11-04,Pune-01,Pune,Rajesh Sharma,Maths,28,True,False,False,False
2024-11-04,Pune-01,Pune,Suresh Kumar,Language,28,True,True,False,False
2024-11-04,Pune-01,Pune,Anita Desai,Maths,28,True,False,False,False
2024-11-04,Pune-01,Pune,Suresh Kumar,English,28,True,True,True,False
2024-11-04,Pune-12,Pune,Vikram Singh,Language,20,True,True,False,True
2024-11-04,Pune-12,Pune,Vikram Singh,English,20,False,False,True,False
2024-11-04,Mumbai-03,Mumbai,Rajesh Sharma,Language,15,True,False,True,False
2024-11-04,Mumbai-03,Mumbai,Suresh Kumar,English,15,False,True,True,False
2024-11-04,Delhi-05,Delhi,Meena Patel,Maths,37,False,True,True,False
2024-11-04,Delhi-05,Delhi,Rajesh Sharma,Maths,37,True,True,True,False
2024-11-04,Bangalore-07,Bangalore,Rajesh Sharma,GK,32,True,True,False,False
2024-11-05,Pune-01,Pune,Vikram Singh,Language,22,True,True,True,True
2024-11-05,Pune-01,Pune,Anita Desai,Language,22,False,False,False,False
2024-11-05,Pune-01,Pune,Rajesh Sharma,Language,22,False,False,True,False
2024-11-05,Pune-01,Pune,Vikram Singh,Language,22,True,False,False,False
2024-11-05,Pune-12,Pune,Vikram Singh,GK,28,False,False,True,False
2024-11-05,Mumbai-03,Mumbai,Rajesh Sharma,GK,34,False,False,True,False
2024-11-05,Delhi-05,Delhi,Meena Patel,Maths,20,False,False,True,False
2024-11-05,Delhi-05,Delhi,Vikram Singh,English,20,True,False,True,False
2024-11-05,Bangalore-07,Bangalore,Anita Desai,GK,36,True,False,False,False
2024-11-05,Bangalore-07,Bangalore,Rajesh Sharma,English,36,True,True,True,False
2024-11-05,Bangalore-07,Bangalore,Vikram Singh,GK,36,False,False,True,False
2024-11-05,Bangalore-07,Bangalore,Vikram Singh,Maths,36,True,False,True,False
2024-11-06,Pune-01,Pune,Vikram Singh,GK,19,False,True,False,False
2024-11-06,Pune-12,Pune,Vikram Singh,English,33,False,True,True,False
2024-11-06,Pune-12,Pune,Vikram Singh,GK,33,False,True,True,False
2024-11-06,Pune-12,Pune,Anita Desai,English,33,True,True,False,False
2024-11-06,Mumbai-03,Mumbai,Suresh Kumar,Maths,36,True,True,False,False
2024-11-06,Mumbai-03,Mumbai,Meena Patel,GK,36,False,False,False,False
2024-11-06,Delhi-05,Delhi,Suresh Kumar,Language,22,True,True,True,False
2024-11-06,Delhi-05,Delhi,Meena Patel,GK,22,True,True,True,True
2024-11-06,Delhi-05,Delhi,Suresh Kumar,Maths,22,False,False,False,True
2024-11-06,Delhi-05,Delhi,Vikram Singh,Maths,22,True,False,False,True
2024-11-06,Bangalore-07,Bangalore,Anita Desai,English,39,True,False,True,False
2024-11-06,Bangalore-07,Bangalore,Meena Patel,GK,39,True,False,False,False
2024-11-07,Pune-01,Pune,Suresh Kumar,GK,38,False,False,True,False
2024-11-07,Pune-01,Pune,Vikram Singh,Maths,38,True,True,True,True
2024-11-07,Pune-01,Pune,Meena Patel,GK,38,False,True,False,False
2024-11-07,Pune-01,Pune,Vikram Singh,Language,38,True,False,True,False
2024-11-07,Pune-12,Pune,Suresh Kumar,GK,36,True,False,False,False
2024-11-07,Mumbai-03,Mumbai,Rajesh Sharma,English,36,False,False,True,True
2024-11-07,Mumbai-03,Mumbai,Anita Desai,English,36,True,True,False,False
2024-11-07,Mumbai-03,Mumbai,Meena Patel,Maths,36,True,True,False,False
2024-11-07,Mumbai-03,Mumbai,Vikram Singh,English,36,True,False,True,True
2024-11-07,Delhi-05,Delhi,Anita Desai,English,15,True,False,False,False
2024-11-07,Delhi-05,Delhi,Suresh Kumar,English,15,True,False,True,False
2024-11-07,Delhi-05,Delhi,Anita Desai,Maths,15,False,True,True,True
2024-11-07,Delhi-05,Delhi,Meena Patel,Maths,15,True,True,True,True
2024-11-07,Bangalore-07,Bangalore,Suresh Kumar,English,37,True,True,True,False
2024-11-07,Bangalore-07,Bangalore,Rajesh Sharma,Language,37,False,False,True,False
2024-11-07,Bangalore-07,Bangalore,Vikram Singh,GK,37,True,False,False,True
2024-11-07,Bangalore-07,Bangalore,Suresh Kumar,GK,37,True,True,False,False
2024-11-08,Pune-01,Pune,Suresh Kumar,Language,23,True,False,True,True
2024-11-08,Pune-01,Pune,Anita Desai,Language,23,True,False,True,False
2024-11-08,Pune-01,Pune,Rajesh Sharma,Maths,23,False,True,True,True
2024-11-08,Pune-01,Pune,Vikram Singh,Language,23,False,False,True,True
2024-11-08,Pune-12,Pune,Suresh Kumar,Language,19,True,False,True,False
2024-11-08,Pune-12,Pune,Meena Patel,GK,19,True,True,True,False
2024-11-08,Pune-12,Pune,Rajesh Sharma,GK,19,False,True,True,False
2024-11-08,Pune-12,Pune,Anita Desai,English,19,False,True,True,False
2024-11-08,Mumbai-03,Mumbai,Rajesh Sharma,Language,17,True,False,True,False
2024-11-08,Mumbai-03,Mumbai,Anita Desai,English,17,True,False,True,True
2024-11-08,Mumbai-03,Mumbai,Rajesh Sharma,Language,17,True,False,False,False
2024-11-08,Mumbai-03,Mumbai,Rajesh Sharma,GK,17,True,False,False,True
2024-11-08,Delhi-05,Delhi,Meena Patel,Language,28,True,True,False,False
2024-11-08,Delhi-05,Delhi,Anita Desai,GK,28,True,False,False,False
2024-11-08,Bangalore-07,Bangalore,Meena Patel,English,28,True,False,False,False
2024-11-08,Bangalore-07,Bangalore,Anita Desai,Maths,28,True,True,True,False
2024-11-08,Bangalore-07,Bangalore,Suresh Kumar,Language,28,True,False,True,False
2024-11-09,Pune-01,Pune,Rajesh Sharma,GK,23,False,True,False,True
2024-11-09,Pune-01,Pune,Suresh Kumar,GK,23,True,True,False,False
2024-11-09,Pune-01,Pune,Anita Desai,Maths,23,True,False,False,False
2024-11-09,Pune-01,Pune,Vikram Singh,Maths,23,True,False,False,True
2024-11-09,Pune-12,Pune,Suresh Kumar,English,17,False,True,True,False
2024-11-09,Pune-12,Pune,Suresh Kumar,Language,17,False,True,False,False
2024-11-09,Pune-12,Pune,Meena Patel,English,17,True,False,True,False
2024-11-09,Pune-12,Pune,Suresh Kumar,Language,17,False,False,False,False
2024-11-09,Mumbai-03,Mumbai,Meena Patel,GK,29,True,False,True,False
2024-11-09,Mumbai-03,Mumbai,Anita Desai,English,29,True,False,True,True
2024-11-09,Delhi-05,Delhi,Rajesh Sharma,Language,19,False,False,True,False
2024-11-09,Delhi-05,Delhi,Meena Patel,English,19,False,True,True,True
2024-11-09,Bangalore-07,Bangalore,Anita Desai,English,20,True,True,True,True
2024-11-09,Bangalore-07,Bangalore,Vikram Singh,GK,20,True,True,False,True
2024-11-09,Bangalore-07,Bangalore,Rajesh Sharma,Maths,20,True,False,False,True
2024-11-10,Pune-01,Pune,Rajesh Sharma,Maths,32,True,True,False,True
2024-11-10,Pune-01,Pune,Vikram Singh,English,32,False,True,False,True
2024-11-10,Pune-01,Pune,Vikram Singh,English,32,False,False,True,False
2024-11-10,Pune-01,Pune,Vikram Singh,GK,32,False,False,True,False
2024-11-10,Pune-12,Pune,Meena Patel,Language,39,True,True,False,True
2024-11-10,Pune-12,Pune,Anita Desai,English,39,True,True,False,True
2024-11-10,Pune-12,Pune,Anita Desai,GK,39,True,False,True,False
2024-11-10,Delhi-05,Delhi,Rajesh Sharma,Maths,35,False,True,True,False
2024-11-10,Delhi-05,Delhi,Suresh Kumar,Maths,35,False,False,False,False
2024-11-10,Delhi-05,Delhi,Suresh Kumar,GK,35,True,False,True,False
2024-11-10,Delhi-05,Delhi,Suresh Kumar,Language,35,True,True,True,True
2024-11-10,Bangalore-07,Bangalore,Meena Patel,Language,15,True,False,False,True
2024-11-11,Pune-12,Pune,Meena Patel,Maths,22,True,True,True,False
2024-11-11,Delhi-05,Delhi,Rajesh Sharma,English,31,True,True,False,False
2024-11-11,Delhi-05,Delhi,Rajesh Sharma,Language,31,True,False,False,True
2024-11-11,Delhi-05,Delhi,Rajesh Sharma,Language,31,False,False,True,True
2024-11-11,Delhi-05,Delhi,Vikram Singh,Maths,31,False,True,False,False
2024-11-11,Bangalore-07,Bangalore,Meena Patel,English,30,True,False,False,False
2024-11-11,Bangalore-07,Bangalore,Suresh Kumar,Language,30,True,False,False,True
2024-11-11,Bangalore-07,Bangalore,Anita Desai,Maths,30,False,True,True,False
2024-11-11,Bangalore-07,Bangalore,Rajesh Sharma,GK,30,True,False,False,True
2024-11-12,Pune-01,Pune,Rajesh Sharma,GK,27,False,True,False,True
2024-11-12,Pune-01,Pune,Suresh Kumar,Maths,27,False,True,False,False
2024-11-12,Pune-01,Pune,Anita Desai,Language,27,True,False,True,True
2024-11-12,Pune-01,Pune,Meena Patel,Maths,27,True,True,True,False
2024-11-12,Pune-12,Pune,Vikram Singh,GK,28,False,True,True,False
2024-11-12,Delhi-05,Delhi,Anita Desai,Maths,38,False,False,False,False
2024-11-12,Delhi-05,Delhi,Vikram Singh,GK,38,True,False,True,False
2024-11-12,Delhi-05,Delhi,Meena Patel,Language,38,True,False,False,True
2024-11-12,Delhi-05,Delhi,Vikram Singh,Language,38,False,False,True,False
2024-11-12,Bangalore-07,Bangalore,Suresh Kumar,Maths,27,False,False,False,False
2024-11-12,Bangalore-07,Bangalore,Meena Patel,Maths,27,False,False,True,True
2024-11-13,Mumbai-03,Mumbai,Meena Patel,Language,19,False,True,False,True
2024-11-13,Mumbai-03,Mumbai,Vikram Singh,English,19,True,False,False,False
2024-11-13,Delhi-05,Delhi,Rajesh Sharma,Language,34,True,False,False,False
2024-11-13,Delhi-05,Delhi,Suresh Kumar,GK,34,False,False,False,True
2024-11-13,Bangalore-07,Bangalore,Vikram Singh,GK,23,True,False,True,False
2024-11-14,Pune-01,Pune,Rajesh Sharma,GK,34,False,True,False,False
2024-11-14,Pune-01,Pune,Meena Patel,GK,34,True,True,False,False
2024-11-14,Pune-01,Pune,Meena Patel,English,34,False,False,False,False
2024-11-14,Pune-01,Pune,Rajesh Sharma,Maths,34,True,False,True,False
2024-11-14,Pune-12,Pune,Vikram Singh,English,22,True,True,True,True
2024-11-14,Pune-12,Pune,Vikram Singh,English,22,False,False,True,False
2024-11-14,Pune-12,Pune,Vikram Singh,English,22,True,False,True,False
2024-11-14,Pune-12,Pune,Suresh Kumar,GK,22,True,False,True,False
2024-11-14,Mumbai-03,Mumbai,Rajesh Sharma,English,17,True,False,False,True
2024-11-14,Mumbai-03,Mumbai,Vikram Singh,Language,17,True,False,False,False
2024-11-14,Mumbai-03,Mumbai,Anita Desai,English,17,True,False,False,False
2024-11-14,Delhi-05,Delhi,Suresh Kumar,Maths,16,True,False,True,False
2024-11-14,Delhi-05,Delhi,Rajesh Sharma,GK,16,True,True,True,False
2024-11-14,Bangalore-07,Bangalore,Meena Patel,Maths,34,True,False,False,False
2024-11-14,Bangalore-07,Bangalore,Anita Desai,Maths,34,False,False,False,False
2024-11-14,Bangalore-07,Bangalore,Meena Patel,English,34,True,True,False,False
2024-11-15,Pune-01,Pune,Meena Patel,Language,24,False,True,True,False
2024-11-15,Pune-01,Pune,Meena Patel,Language,24,True,True,False,True
2024-11-15,Pune-01,Pune,Rajesh Sharma,English,24,False,False,False,False
2024-11-15,Pune-01,Pune,Anita Desai,Language,24,True,True,True,False
2024-11-15,Pune-12,Pune,Vikram Singh,English,37,False,False,False,False
2024-11-15,Pune-12,Pune,Meena Patel,Language,37,True,False,True,False
2024-11-15,Pune-12,Pune,Rajesh Sharma,Language,37,True,False,True,False
2024-11-15,Pune-12,Pune,Rajesh Sharma,English,37,True,False,False,False
2024-11-15,Mumbai-03,Mumbai,Rajesh Sharma,Maths,36,False,True,False,False
2024-11-15,Mumbai-03,Mumbai,Rajesh Sharma,GK,36,False,False,True,False
2024-11-15,Mumbai-03,Mumbai,Rajesh Sharma,GK,36,False,True,True,False
2024-11-15,Bangalore-07,Bangalore,Rajesh Sharma,GK,38,True,False,True,False
2024-11-15,Bangalore-07,Bangalore,Suresh Kumar,Maths,38,True,False,True,False
2024-11-16,Pune-01,Pune,Suresh Kumar,GK,36,True,True,False,False
2024-11-16,Pune-01,Pune,Anita Desai,English,36,True,True,False,True
2024-11-16,Pune-12,Pune,Meena Patel,Maths,33,True,False,False,True
2024-11-16,Pune-12,Pune,Suresh Kumar,Maths,33,True,False,True,False
2024-11-16,Mumbai-03,Mumbai,Suresh Kumar,Maths,17,True,False,True,False
2024-11-16,Mumbai-03,Mumbai,Suresh Kumar,Language,17,False,False,False,False
2024-11-16,Mumbai-03,Mumbai,Anita Desai,GK,17,True,True,False,False
2024-11-17,Pune-01,Pune,Suresh Kumar,GK,37,True,False,False,True
2024-11-17,Pune-12,Pune,Meena Patel,GK,36,True,False,True,False
2024-11-17,Mumbai-03,Mumbai,Rajesh Sharma,Language,17,True,True,False,False
2024-11-17,Mumbai-03,Mumbai,Anita Desai,Maths,17,True,False,False,False
2024-11-17,Delhi-05,Delhi,Suresh Kumar,Language,15,False,False,True,True
2024-11-17,Bangalore-07,Bangalore,Rajesh Sharma,Maths,19,False,False,False,False
2024-11-17,Bangalore-07,Bangalore,Rajesh Sharma,Maths,19,False,True,True,False
2024-11-17,Bangalore-07,Bangalore,Vikram Singh,English,19,True,True,True,True
2024-11-18,Pune-01,Pune,Anita Desai,GK,16,True,False,False,False
2024-11-18,Pune-01,Pune,Anita Desai,English,16,True,True,False,False
2024-11-18,Pune-12,Pune,Meena Patel,GK,22,False,False,True,True
2024-11-18,Pune-12,Pune,Rajesh Sharma,English,22,False,False,True,True
2024-11-18,Mumbai-03,Mumbai,Vikram Singh,Language,20,True,False,False,False
2024-11-18,Bangalore-07,Bangalore,Suresh Kumar,English,23,False,False,False,False
2024-11-18,Bangalore-07,Bangalore,Vikram Singh,GK,23,False,True,False,False
2024-11-19,Pune-12,Pune,Rajesh Sharma,Language,19,False,True,True,False
2024-11-19,Pune-12,Pune,Anita Desai,Maths,19,True,True,True,False
2024-11-19,Pune-12,Pune,Meena Patel,Language,19,True,True,True,False
2024-11-19,Mumbai-03,Mumbai,Anita Desai,Maths,39,True,True,False,False
2024-11-19,Mumbai-03,Mumbai,Vikram Singh,Maths,39,True,False,False,False
2024-11-19,Mumbai-03,Mumbai,Suresh Kumar,English,39,False,False,True,True
2024-11-19,Mumbai-03,Mumbai,Meena Patel,English,39,True,True,False,False
2024-11-19,Delhi-05,Delhi,Vikram Singh,GK,20,True,True,False,True
2024-11-19,Delhi-05,Delhi,Vikram Singh,English,20,False,False,True,True
2024-11-19,Delhi-05,Delhi,Meena Patel,English,20,True,False,False,False
2024-11-19,Delhi-05,Delhi,Meena Patel,GK,20,True,False,False,False
2024-11-19,Bangalore-07,Bangalore,Rajesh Sharma,GK,18,True,True,False,False
2024-11-20,Pune-01,Pune,Vikram Singh,Language,22,True,False,False,False
2024-11-20,Pune-12,Pune,Meena Patel,Language,19,True,False,True,False
2024-11-20,Pune-12,Pune,Rajesh Sharma,English,19,True,False,True,True
2024-11-20,Pune-12,Pune,Anita Desai,Maths,19,True,False,False,True
2024-11-20,Pune-12,Pune,Vikram Singh,Language,19,True,False,False,False
2024-11-20,Mumbai-03,Mumbai,Rajesh Sharma,Maths,29,True,True,False,False
2024-11-20,Mumbai-03,Mumbai,Suresh Kumar,Language,29,False,True,False,True
2024-11-20,Mumbai-03,Mumbai,Anita Desai,GK,29,True,True,True,False
2024-11-20,Mumbai-03,Mumbai,Meena Patel,GK,29,True,False,True,False
2024-11-20,Delhi-05,Delhi,Suresh Kumar,English,18,True,False,True,True
2024-11-20,Delhi-05,Delhi,Rajesh Sharma,Maths,18,True,True,False,True
2024-11-20,Bangalore-07,Bangalore,Vikram Singh,GK,19,False,False,True,False
2024-11-20,Bangalore-07,Bangalore,Vikram Singh,English,19,True,False,True,True
2024-11-20,Bangalore-07,Bangalore,Meena Patel,Language,19,False,False,True,True
2024-11-20,Bangalore-07,Bangalore,Suresh Kumar,GK,19,True,False,True,False
2024-11-21,Pune-01,Pune,Rajesh Sharma,Language,20,True,False,False,False
2024-11-21,Pune-01,Pune,Anita Desai,English,20,False,False,False,False
2024-11-21,Pune-12,Pune,Anita Desai,Maths,36,True,True,True,False
2024-11-21,Mumbai-03,Mumbai,Anita Desai,Maths,20,True,False,True,False
2024-11-21,Mumbai-03,Mumbai,Suresh Kumar,Language,20,False,True,False,False
2024-11-21,Mumbai-03,Mumbai,Rajesh Sharma,Maths,20,False,True,True,True
2024-11-21,Delhi-05,Delhi,Suresh Kumar,GK,35,True,True,False,True
2024-11-21,Delhi-05,Delhi,Suresh Kumar,GK,35,True,True,False,False
2024-11-21,Delhi-05,Delhi,Anita Desai,GK,35,True,False,False,False
2024-11-22,Pune-01,Pune,Meena Patel,Maths,31,True,False,False,False
2024-11-22,Pune-12,Pune,Vikram Singh,Maths,33,True,False,False,True
2024-11-22,Mumbai-03,Mumbai,Vikram Singh,English,22,True,False,True,True
2024-11-22,Mumbai-03,Mumbai,Anita Desai,Maths,22,True,False,False,False
2024-11-22,Delhi-05,Delhi,Anita Desai,GK,19,True,False,True,False
2024-11-22,Delhi-05,Delhi,Anita Desai,English,19,True,False,True,False
2024-11-22,Delhi-05,Delhi,Meena Patel,GK,19,True,False,True,False
2024-11-22,Delhi-05,Delhi,Anita Desai,English,19,False,False,False,False
2024-11-22,Bangalore-07,Bangalore,Anita Desai,English,18,True,True,True,False
2024-11-22,Bangalore-07,Bangalore,Suresh Kumar,Maths,18,False,False,True,False
2024-11-22,Bangalore-07,Bangalore,Vikram Singh,Language,18,True,True,False,True
2024-11-22,Bangalore-07,Bangalore,Meena Patel,Language,18,True,False,False,False
2024-11-23,Pune-12,Pune,Rajesh Sharma,GK,26,False,False,True,False
2024-11-23,Pune-12,Pune,Meena Patel,Language,26,False,False,True,True
2024-11-23,Pune-12,Pune,Suresh Kumar,Language,26,True,False,False,True
2024-11-23,Delhi-05,Delhi,Suresh Kumar,Language,27,False,False,True,True
2024-11-23,Delhi-05,Delhi,Anita Desai,Maths,27,True,False,True,False
2024-11-23,Bangalore-07,Bangalore,Anita Desai,Language,32,False,True,False,True
2024-11-23,Bangalore-07,Bangalore,Rajesh Sharma,English,32,True,False,True,True
2024-11-23,Bangalore-07,Bangalore,Anita Desai,Language,32,False,False,False,True
2024-11-24,Pune-01,Pune,Rajesh Sharma,Language,39,True,True,False,True
2024-11-24,Pune-01,Pune,Suresh Kumar,Maths,39,False,False,True,False
2024-11-24,Pune-01,Pune,Suresh Kumar,Maths,39,False,False,False,True
2024-11-24,Pune-01,Pune,Suresh Kumar,Maths,39,True,False,False,False
2024-11-24,Mumbai-03,Mumbai,Vikram Singh,Language,37,False,False,True,False
2024-11-24,Mumbai-03,Mumbai,Meena Patel,Language,37,True,False,False,True
2024-11-24,Mumbai-03,Mumbai,Rajesh Sharma,GK,37,True,False,False,False
2024-11-24,Mumbai-03,Mumbai,Suresh Kumar,GK,37,True,False,False,False
2024-11-24,Delhi-05,Delhi,Suresh Kumar,Language,20,True,False,True,False
2024-11-24,Delhi-05,Delhi,Meena Patel,English,20,False,False,True,True
2024-11-24,Delhi-05,Delhi,Meena Patel,Language,20,True,True,False,True
2024-11-24,Bangalore-07,Bangalore,Rajesh Sharma,Language,19,False,False,False,False
2024-11-25,Pune-01,Pune,Anita Desai,Language,19,True,False,True,False
2024-11-25,Pune-12,Pune,Vikram Singh,Language,36,False,False,True,False
2024-11-25,Pune-12,Pune,Rajesh Sharma,Language,36,False,False,True,False
2024-11-25,Pune-12,Pune,Rajesh Sharma,Maths,36,True,False,False,False
